timestep,agg_RIS,category,date,NER,NER_SA
W,Establishment Size,20-49 employees,2020-02-01,21864000.0,21845000.0
W,Establishment Size,20-49 employees,2020-02-08,21870000.0,21846000.0
W,Establishment Size,20-49 employees,2020-02-15,21881000.0,21845000.0
W,Establishment Size,20-49 employees,2020-02-22,21878000.0,21844000.0
W,Establishment Size,20-49 employees,2020-02-29,21884000.0,21844000.0
W,Establishment Size,20-49 employees,2020-03-07,21883000.0,21844000.0
W,Establishment Size,20-49 employees,2020-03-14,21889000.0,21844000.0
W,Establishment Size,20-49 employees,2020-03-21,21834000.0,21846000.0
W,Establishment Size,20-49 employees,2020-03-28,21834000.0,21846000.0
W,Establishment Size,20-49 employees,2020-04-04,21925000.0,21844000.0
W,Establishment Size,20-49 employees,2020-04-11,22002000.0,21841000.0
W,Establishment Size,20-49 employees,2020-04-18,22018000.0,21833000.0
W,Establishment Size,20-49 employees,2020-04-25,21995000.0,21817000.0
W,Establishment Size,20-49 employees,2020-05-02,21887000.0,21794000.0
W,Establishment Size,20-49 employees,2020-05-09,21822000.0,21763000.0
W,Establishment Size,20-49 employees,2020-05-16,21721000.0,21723000.0
W,Establishment Size,20-49 employees,2020-05-23,21668000.0,21678000.0
W,Establishment Size,20-49 employees,2020-05-30,21610000.0,21626000.0
W,Establishment Size,20-49 employees,2020-06-06,21568000.0,21568000.0
W,Establishment Size,20-49 employees,2020-06-13,21504000.0,21503000.0
W,Establishment Size,20-49 employees,2020-06-20,21459000.0,21432000.0
W,Establishment Size,20-49 employees,2020-06-27,21386000.0,21356000.0
W,Establishment Size,20-49 employees,2020-07-04,21340000.0,21280000.0
W,Establishment Size,20-49 employees,2020-07-11,21210000.0,21203000.0
W,Establishment Size,20-49 employees,2020-07-18,21469000.0,21152000.0
W,Establishment Size,20-49 employees,2020-07-25,21586000.0,21114000.0
W,Establishment Size,20-49 employees,2020-08-01,21695000.0,21094000.0
W,Establishment Size,20-49 employees,2020-08-08,21565000.0,21069000.0
W,Establishment Size,20-49 employees,2020-08-15,21531000.0,21052000.0
W,Establishment Size,20-49 employees,2020-08-22,21339000.0,21027000.0
W,Establishment Size,20-49 employees,2020-08-29,21329000.0,21012000.0
W,Establishment Size,20-49 employees,2020-09-05,21176000.0,20992000.0
W,Establishment Size,20-49 employees,2020-09-12,21259000.0,20988000.0
W,Establishment Size,20-49 employees,2020-09-19,21331000.0,20991000.0
W,Establishment Size,20-49 employees,2020-09-26,21438000.0,21010000.0
W,Establishment Size,20-49 employees,2020-10-03,21544000.0,21018000.0
W,Establishment Size,20-49 employees,2020-10-10,21881000.0,21045000.0
W,Establishment Size,20-49 employees,2020-10-17,21960000.0,21066000.0
W,Establishment Size,20-49 employees,2020-10-24,21718000.0,21085000.0
W,Establishment Size,20-49 employees,2020-10-31,21570000.0,21094000.0
W,Establishment Size,20-49 employees,2020-11-07,21560000.0,21118000.0
W,Establishment Size,20-49 employees,2020-11-14,21811000.0,21161000.0
W,Establishment Size,20-49 employees,2020-11-21,21851000.0,21219000.0
W,Establishment Size,20-49 employees,2020-11-28,21674000.0,21255000.0
W,Establishment Size,20-49 employees,2020-12-05,21501000.0,21276000.0
W,Establishment Size,20-49 employees,2020-12-12,21366000.0,21282000.0
W,Establishment Size,20-49 employees,2020-12-19,21256000.0,21274000.0
W,Establishment Size,20-49 employees,2020-12-26,21151000.0,21236000.0
W,Establishment Size,20-49 employees,2021-01-02,21024000.0,21190000.0
W,Establishment Size,20-49 employees,2021-01-09,20911000.0,21150000.0
W,Establishment Size,20-49 employees,2021-01-16,20811000.0,21114000.0
W,Establishment Size,20-49 employees,2021-01-23,20728000.0,21070000.0
W,Establishment Size,20-49 employees,2021-01-30,20665000.0,21000000.0
W,Establishment Size,20-49 employees,2021-02-06,20602000.0,20921000.0
W,Establishment Size,20-49 employees,2021-02-13,20549000.0,20850000.0
W,Establishment Size,20-49 employees,2021-02-20,20504000.0,20787000.0
W,Establishment Size,20-49 employees,2021-02-27,20600000.0,20739000.0
W,Establishment Size,20-49 employees,2021-03-06,20708000.0,20709000.0
W,Establishment Size,20-49 employees,2021-03-13,20720000.0,20685000.0
W,Establishment Size,20-49 employees,2021-03-20,20753000.0,20671000.0
W,Establishment Size,20-49 employees,2021-03-27,20780000.0,20665000.0
W,Establishment Size,20-49 employees,2021-04-03,20792000.0,20663000.0
W,Establishment Size,20-49 employees,2021-04-10,20827000.0,20668000.0
W,Establishment Size,20-49 employees,2021-04-17,20854000.0,20675000.0
W,Establishment Size,20-49 employees,2021-04-24,20874000.0,20688000.0
W,Establishment Size,20-49 employees,2021-05-01,20900000.0,20710000.0
W,Establishment Size,20-49 employees,2021-05-08,20927000.0,20739000.0
W,Establishment Size,20-49 employees,2021-05-15,20979000.0,20764000.0
W,Establishment Size,20-49 employees,2021-05-22,21055000.0,20786000.0
W,Establishment Size,20-49 employees,2021-05-29,21133000.0,20813000.0
W,Establishment Size,20-49 employees,2021-06-05,21205000.0,20843000.0
W,Establishment Size,20-49 employees,2021-06-12,21331000.0,20880000.0
W,Establishment Size,20-49 employees,2021-06-19,21430000.0,20926000.0
W,Establishment Size,20-49 employees,2021-06-26,21523000.0,20979000.0
W,Establishment Size,20-49 employees,2021-07-03,21587000.0,21043000.0
W,Establishment Size,20-49 employees,2021-07-10,21638000.0,21107000.0
W,Establishment Size,20-49 employees,2021-07-17,21677000.0,21169000.0
W,Establishment Size,20-49 employees,2021-07-24,21737000.0,21226000.0
W,Establishment Size,20-49 employees,2021-07-31,21775000.0,21279000.0
W,Establishment Size,20-49 employees,2021-08-07,21813000.0,21330000.0
W,Establishment Size,20-49 employees,2021-08-14,21839000.0,21379000.0
W,Establishment Size,20-49 employees,2021-08-21,21865000.0,21429000.0
W,Establishment Size,20-49 employees,2021-08-28,21887000.0,21475000.0
W,Establishment Size,20-49 employees,2021-09-04,21905000.0,21517000.0
W,Establishment Size,20-49 employees,2021-09-11,21940000.0,21555000.0
W,Establishment Size,20-49 employees,2021-09-18,21968000.0,21587000.0
W,Establishment Size,20-49 employees,2021-09-25,22021000.0,21620000.0
W,Establishment Size,20-49 employees,2021-10-02,22051000.0,21647000.0
W,Establishment Size,20-49 employees,2021-10-09,22114000.0,21675000.0
W,Establishment Size,20-49 employees,2021-10-16,22054000.0,21694000.0
W,Establishment Size,20-49 employees,2021-10-23,22119000.0,21720000.0
W,Establishment Size,20-49 employees,2021-10-30,22146000.0,21749000.0
W,Establishment Size,20-49 employees,2021-11-06,22189000.0,21778000.0
W,Establishment Size,20-49 employees,2021-11-13,22218000.0,21802000.0
W,Establishment Size,20-49 employees,2021-11-20,22249000.0,21824000.0
W,Establishment Size,20-49 employees,2021-11-27,22249000.0,21845000.0
W,Establishment Size,20-49 employees,2021-12-04,22213000.0,21866000.0
W,Establishment Size,20-49 employees,2021-12-11,22173000.0,21884000.0
W,Establishment Size,20-49 employees,2021-12-18,22160000.0,21907000.0
W,Establishment Size,20-49 employees,2021-12-25,22116000.0,21931000.0
W,Establishment Size,20-49 employees,2022-01-01,22055000.0,21961000.0
W,Establishment Size,20-49 employees,2022-01-08,22017000.0,21979000.0
W,Establishment Size,20-49 employees,2022-01-15,22004000.0,21990000.0
W,Establishment Size,20-49 employees,2022-01-22,22017000.0,21996000.0
W,Establishment Size,20-49 employees,2022-01-29,22031000.0,22004000.0
W,Establishment Size,20-49 employees,2022-02-05,22044000.0,22011000.0
W,Establishment Size,20-49 employees,2022-02-12,22059000.0,22017000.0
W,Establishment Size,20-49 employees,2022-02-19,22075000.0,22023000.0
W,Establishment Size,20-49 employees,2022-02-26,22077000.0,22030000.0
W,Establishment Size,20-49 employees,2022-03-05,22090000.0,22035000.0
W,Establishment Size,20-49 employees,2022-03-12,22123000.0,22045000.0
W,Establishment Size,20-49 employees,2022-03-19,22137000.0,22058000.0
W,Establishment Size,20-49 employees,2022-03-26,22144000.0,22072000.0
W,Establishment Size,20-49 employees,2022-04-02,22162000.0,22086000.0
W,Establishment Size,20-49 employees,2022-04-09,22194000.0,22097000.0
W,Establishment Size,20-49 employees,2022-04-16,22219000.0,22107000.0
W,Establishment Size,20-49 employees,2022-04-23,22238000.0,22116000.0
W,Establishment Size,20-49 employees,2022-04-30,22249000.0,22127000.0
W,Establishment Size,20-49 employees,2022-05-07,22282000.0,22141000.0
W,Establishment Size,20-49 employees,2022-05-14,22327000.0,22158000.0
W,Establishment Size,20-49 employees,2022-05-21,22384000.0,22179000.0
W,Establishment Size,20-49 employees,2022-05-28,22462000.0,22204000.0
W,Establishment Size,20-49 employees,2022-06-04,22501000.0,22229000.0
W,Establishment Size,20-49 employees,2022-06-11,22558000.0,22256000.0
W,Establishment Size,20-49 employees,2022-06-18,22645000.0,22289000.0
W,Establishment Size,20-49 employees,2022-06-25,22736000.0,22328000.0
W,Establishment Size,20-49 employees,2022-07-02,22775000.0,22370000.0
W,Establishment Size,20-49 employees,2022-07-09,22753000.0,22410000.0
W,Establishment Size,20-49 employees,2022-07-16,22695000.0,22443000.0
W,Establishment Size,20-49 employees,2022-07-23,22657000.0,22462000.0
W,Establishment Size,20-49 employees,2022-07-30,22628000.0,22471000.0
W,Establishment Size,20-49 employees,2022-08-06,22605000.0,22475000.0
W,Establishment Size,20-49 employees,2022-08-13,22567000.0,22473000.0
W,Establishment Size,20-49 employees,2022-08-20,22530000.0,22469000.0
W,Establishment Size,20-49 employees,2022-08-27,22782000.0,22484000.0
W,Establishment Size,20-49 employees,2022-09-03,22971000.0,22507000.0
W,Establishment Size,20-49 employees,2022-09-10,22927000.0,22519000.0
W,Establishment Size,20-49 employees,2022-09-17,22911000.0,22526000.0
W,Establishment Size,20-49 employees,2022-09-24,22922000.0,22534000.0
W,Establishment Size,20-49 employees,2022-10-01,22941000.0,22541000.0
W,Establishment Size,20-49 employees,2022-10-08,22966000.0,22552000.0
W,Establishment Size,20-49 employees,2022-10-15,22986000.0,22568000.0
W,Establishment Size,20-49 employees,2022-10-22,23009000.0,22593000.0
W,Establishment Size,20-49 employees,2022-10-29,23022000.0,22624000.0
W,Establishment Size,20-49 employees,2022-11-05,23031000.0,22657000.0
W,Establishment Size,20-49 employees,2022-11-12,23037000.0,22667000.0
W,Establishment Size,20-49 employees,2022-11-19,23033000.0,22664000.0
W,Establishment Size,20-49 employees,2022-11-26,22984000.0,22664000.0
W,Establishment Size,20-49 employees,2022-12-03,22928000.0,22664000.0
W,Establishment Size,20-49 employees,2022-12-10,22878000.0,22665000.0
W,Establishment Size,20-49 employees,2022-12-17,22850000.0,22671000.0
W,Establishment Size,20-49 employees,2022-12-24,22808000.0,22681000.0
W,Establishment Size,20-49 employees,2022-12-31,22732000.0,22690000.0
W,Establishment Size,20-49 employees,2023-01-07,22659000.0,22690000.0
W,Establishment Size,20-49 employees,2023-01-14,22622000.0,22681000.0
W,Establishment Size,20-49 employees,2023-01-21,22595000.0,22668000.0
W,Establishment Size,20-49 employees,2023-01-28,22580000.0,22657000.0
W,Establishment Size,20-49 employees,2023-02-04,22588000.0,22647000.0
W,Establishment Size,20-49 employees,2023-02-11,22592000.0,22639000.0
W,Establishment Size,20-49 employees,2023-02-18,22585000.0,22632000.0
W,Establishment Size,20-49 employees,2023-02-25,22575000.0,22624000.0
W,Establishment Size,20-49 employees,2023-03-04,22566000.0,22616000.0
W,Establishment Size,20-49 employees,2023-03-11,22587000.0,22610000.0
W,Establishment Size,20-49 employees,2023-03-18,22603000.0,22607000.0
W,Establishment Size,20-49 employees,2023-03-25,22625000.0,22607000.0
W,Establishment Size,20-49 employees,2023-04-01,22640000.0,22610000.0
W,Establishment Size,20-49 employees,2023-04-08,22671000.0,22615000.0
W,Establishment Size,20-49 employees,2023-04-15,22693000.0,22620000.0
W,Establishment Size,20-49 employees,2023-04-22,22708000.0,22624000.0
W,Establishment Size,20-49 employees,2023-04-29,22674000.0,22624000.0
W,Establishment Size,20-49 employees,2023-05-06,22652000.0,22623000.0
W,Establishment Size,20-49 employees,2023-05-13,22684000.0,22625000.0
W,Establishment Size,20-49 employees,2023-05-20,22728000.0,22626000.0
W,Establishment Size,20-49 employees,2023-05-27,22788000.0,22629000.0
W,Establishment Size,20-49 employees,2023-06-03,22853000.0,22634000.0
W,Establishment Size,20-49 employees,2023-06-10,22913000.0,22641000.0
W,Establishment Size,20-49 employees,2023-06-17,22959000.0,22646000.0
W,Establishment Size,20-49 employees,2023-06-24,23020000.0,22653000.0
W,Establishment Size,20-49 employees,2023-07-01,23060000.0,22660000.0
W,Establishment Size,20-49 employees,2023-07-08,23084000.0,22670000.0
W,Establishment Size,20-49 employees,2023-07-15,23062000.0,22683000.0
W,Establishment Size,20-49 employees,2023-07-22,23080000.0,22699000.0
W,Establishment Size,20-49 employees,2023-07-29,23081000.0,22716000.0
W,Establishment Size,20-49 employees,2023-08-05,23086000.0,22735000.0
W,Establishment Size,20-49 employees,2023-08-12,23083000.0,22755000.0
W,Establishment Size,20-49 employees,2023-08-19,23061000.0,22769000.0
W,Establishment Size,20-49 employees,2023-08-26,23040000.0,22778000.0
W,Establishment Size,20-49 employees,2023-09-02,23032000.0,22782000.0
W,Establishment Size,20-49 employees,2023-09-09,23010000.0,22781000.0
W,Establishment Size,20-49 employees,2023-09-16,22996000.0,22779000.0
W,Establishment Size,20-49 employees,2023-09-23,23000000.0,22780000.0
W,Establishment Size,20-49 employees,2023-09-30,22994000.0,22775000.0
W,Establishment Size,20-49 employees,2023-10-07,23002000.0,22767000.0
W,Establishment Size,20-49 employees,2023-10-14,22993000.0,22758000.0
W,Establishment Size,20-49 employees,2023-10-21,23000000.0,22746000.0
W,Establishment Size,20-49 employees,2023-10-28,23002000.0,22732000.0
W,Establishment Size,20-49 employees,2023-11-04,23009000.0,22718000.0
W,Establishment Size,20-49 employees,2023-11-11,23005000.0,22707000.0
W,Establishment Size,20-49 employees,2023-11-18,23027000.0,22703000.0
W,Establishment Size,20-49 employees,2023-11-25,23002000.0,22702000.0
W,Establishment Size,20-49 employees,2023-12-02,22953000.0,22701000.0
W,Establishment Size,20-49 employees,2023-12-09,22916000.0,22696000.0
W,Establishment Size,20-49 employees,2023-12-16,22887000.0,22696000.0
W,Establishment Size,20-49 employees,2023-12-23,22848000.0,22699000.0
W,Establishment Size,20-49 employees,2023-12-30,22768000.0,22699000.0
W,Establishment Size,20-49 employees,2024-01-06,22677000.0,22699000.0
W,Establishment Size,20-49 employees,2024-01-13,22617000.0,22697000.0
W,Establishment Size,20-49 employees,2024-01-20,22570000.0,22695000.0
W,Establishment Size,20-49 employees,2024-01-27,22551000.0,22692000.0
W,Establishment Size,20-49 employees,2024-02-03,22524000.0,22685000.0
W,Establishment Size,20-49 employees,2024-02-10,22515000.0,22677000.0
W,Establishment Size,20-49 employees,2024-02-17,22507000.0,22668000.0
W,Establishment Size,20-49 employees,2024-02-24,22506000.0,22659000.0
W,Establishment Size,20-49 employees,2024-03-02,22502000.0,22648000.0
W,Establishment Size,20-49 employees,2024-03-09,22515000.0,22636000.0
W,Establishment Size,20-49 employees,2024-03-16,22528000.0,22627000.0
W,Establishment Size,20-49 employees,2024-03-23,22536000.0,22619000.0
W,Establishment Size,20-49 employees,2024-03-30,22547000.0,22612000.0
W,Establishment Size,20-49 employees,2024-04-06,22568000.0,22607000.0
W,Establishment Size,20-49 employees,2024-04-13,22592000.0,22604000.0
W,Establishment Size,20-49 employees,2024-04-20,22594000.0,22603000.0
W,Establishment Size,20-49 employees,2024-04-27,22622000.0,22605000.0
W,Establishment Size,20-49 employees,2024-05-04,22648000.0,22609000.0
W,Establishment Size,20-49 employees,2024-05-11,22672000.0,22615000.0
W,Establishment Size,20-49 employees,2024-05-18,22714000.0,22621000.0
W,Establishment Size,20-49 employees,2024-05-25,22779000.0,22628000.0
W,Establishment Size,20-49 employees,2024-06-01,22832000.0,22636000.0
W,Establishment Size,20-49 employees,2024-06-08,22905000.0,22645000.0
W,Establishment Size,20-49 employees,2024-06-15,22954000.0,22656000.0
W,Establishment Size,20-49 employees,2024-06-22,23011000.0,22666000.0
W,Establishment Size,20-49 employees,2024-06-29,23048000.0,22675000.0
W,Establishment Size,20-49 employees,2024-07-06,23062000.0,22686000.0
W,Establishment Size,20-49 employees,2024-07-13,23046000.0,22698000.0
W,Establishment Size,20-49 employees,2024-07-20,23049000.0,22710000.0
W,Establishment Size,20-49 employees,2024-07-27,23052000.0,22721000.0
W,Establishment Size,20-49 employees,2024-08-03,23048000.0,22735000.0
W,Establishment Size,20-49 employees,2024-08-10,23047000.0,22750000.0
W,Establishment Size,20-49 employees,2024-08-17,23023000.0,22764000.0
W,Establishment Size,20-49 employees,2024-08-24,23007000.0,22771000.0
W,Establishment Size,20-49 employees,2024-08-31,22979000.0,22770000.0
W,Establishment Size,20-49 employees,2024-09-07,22980000.0,22769000.0
W,Establishment Size,20-49 employees,2024-09-14,22956000.0,22769000.0
W,Establishment Size,20-49 employees,2024-09-21,22936000.0,22767000.0
W,Establishment Size,20-49 employees,2024-09-28,22931000.0,22762000.0
